,ticker,buy_price,overall_success_rate,predicted_higher_success_rate,last_date,adj_prediction_price,adj_price_higher,stop_loss,latest_close
50,DRI,160.13999938964844,0.7222222222222222,0.8333333333333334,2024-10-15,890121.1109653524,True,-0.0406325028644042,160.13999938964844
51,CSCO,54.08000183105469,0.5277777777777778,0.6538461538461539,2024-10-15,121043.686638962,True,-0.0263323338852752,54.08000183105469
52,DRI,162.92999267578125,0.6666666666666666,0.8181818181818182,2024-10-16,105044.12025143873,True,-0.0406325028644042,162.92999267578125
53,DRI,161.1199951171875,0.8648648648648649,0.9565217391304348,2024-10-22,540006.726679666,True,-0.0406325028644042,161.1199951171875
54,CAT,376.2000122070313,0.7297297297297297,0.6956521739130435,2024-10-31,308218.51774600154,True,-0.0513365618080716,376.2000122070313
55,KO,62.54999923706055,0.7105263157894737,0.3,2024-11-14,65.60028736406815,True,-0.0242280887944723,62.54999923706055
56,KO,61.7400016784668,0.717948717948718,0.0,2024-11-15,65.63221875748518,True,-0.0242280887944723,61.7400016784668
57,KO,61.7400016784668,0.717948717948718,0.0,2024-11-15,65.632216072407,True,-0.0242280887944723,61.7400016784668
58,KO,61.7400016784668,0.7105263157894737,0.125,2024-11-15,69.29488121412639,True,-0.0242280887944723,61.7400016784668
59,KO,61.86000061035156,0.6842105263157895,0.0,2024-11-18,69.57530949467638,True,-0.0242280887944723,61.86000061035156
60,KO,62.59000015258789,0.7368421052631579,0.0,2024-11-19,66.62711450188449,True,-0.0242280887944723,62.59000015258789
61,BFIN,12.5,0.5789473684210527,0.6923076923076923,2024-11-20,19536.76709692621,True,-0.0738831298377565,12.5
62,KO,62.9900016784668,0.6842105263157895,0.0,2024-11-20,66.32603364983937,True,-0.0242280887944723,62.9900016784668
63,KR,58.58000183105469,0.7368421052631579,0.7857142857142857,2024-11-21,8102.552992558034,True,-0.0714285767173597,58.58000183105469
64,PAYX,144.4600067138672,0.631578947368421,0.6923076923076923,2024-11-22,149.085878858325,True,-0.0651384557984556,144.4600067138672
65,CMI,371.0299987792969,0.7368421052631579,0.8709677419354839,2024-11-27,431150.1659560313,True,-0.0884022993837355,371.0299987792969
66,KR,60.5,0.6578947368421053,0.7586206896551724,2024-11-27,35114.75990496942,True,-0.0714285767173597,60.5
67,CMI,371.0299987792969,0.7027027027027027,0.8387096774193549,2024-11-27,513057.1628847807,True,-0.0884022993837355,371.0299987792969
68,KR,61.08000183105469,0.7105263157894737,0.8214285714285714,2024-11-29,161154.93859929676,True,-0.0714285767173597,61.08000183105469
69,KR,61.08000183105469,0.7105263157894737,0.8214285714285714,2024-11-29,161154.93859929676,True,-0.0714285767173597,61.08000183105469
70,KO,62.209999084472656,0.8108108108108109,0.5833333333333334,2024-12-04,66.45838861204106,True,-0.0242280887944723,62.209999084472656
71,PAYX,142.39999389648438,0.918918918918919,1.0,2024-12-05,145.09818099838915,True,-0.0651384557984556,142.39999389648438
72,CMI,378.5700073242188,0.5945945945945946,0.7586206896551724,2024-12-05,168730.43606390856,True,-0.0884022993837355,378.5700073242188
73,XLK,240.83999633789065,0.8157894736842105,0.8571428571428571,2024-12-06,241.95280811697043,False,-0.047174292547572,240.83999633789065
74,XLK,240.83999633789065,0.8157894736842105,0.8571428571428571,2024-12-06,241.95280811697043,False,-0.047174292547572,240.83999633789065
75,PAYX,142.86000061035156,0.8648648648648649,0.9230769230769232,2024-12-06,144.37446132767056,True,-0.0651384557984556,142.86000061035156
76,KO,62.52999877929688,0.7027027027027027,0.3076923076923077,2024-12-06,65.645544382523,True,-0.0214779252906056,62.52999877929688
77,KO,62.59999847412109,0.7837837837837838,0.5,2024-12-09,66.41575293150805,True,-0.0214779252906056,62.59999847412109
78,PAYX,142.38999938964844,0.8648648648648649,0.875,2024-12-10,144.33699921735587,True,-0.0651384557984556,142.38999938964844
79,PAYX,141.24000549316406,0.8108108108108109,0.8333333333333334,2024-12-11,143.21545303146323,True,-0.0651384557984556,141.24000549316406
80,AFG,139.97999572753906,0.5135135135135135,0.5238095238095238,2024-12-11,144.00211988804526,True,-0.0392421593729281,139.97999572753906
81,KO,62.63999938964844,0.7027027027027027,0.3846153846153846,2024-12-11,65.33920808483192,True,-0.0214779252906056,62.63999938964844
82,NVDA,137.33999633789062,0.8378378378378378,0.875,2024-12-12,3219.860332171864,True,-0.0883448673890183,137.33999633789062
83,PAYX,141.19000244140625,0.8108108108108109,0.8571428571428571,2024-12-12,143.5387069544091,True,-0.0651384557984556,141.19000244140625
84,AFG,139.0500030517578,0.4864864864864865,0.5,2024-12-12,143.9995182599483,True,-0.0392421593729281,139.0500030517578
85,PAYX,140.97999572753906,0.8421052631578947,0.8947368421052632,2024-12-13,143.15086934902664,True,-0.0651384557984556,140.97999572753906
86,AFG,139.91000366210938,0.5263157894736842,0.5238095238095238,2024-12-13,142.89107814308545,True,-0.0392421593729281,139.91000366210938
87,CTBI,58.36000061035156,0.918918918918919,0.9565217391304348,2024-12-16,107444.11628255238,True,-0.1264628316502367,58.36000061035156
88,PAYX,141.1999969482422,0.7837837837837838,0.7619047619047619,2024-12-16,144.9325594415386,True,-0.0651384557984556,141.1999969482422
89,CNI,102.7699966430664,0.8108108108108109,0.7142857142857143,2024-12-16,109.21043110353698,True,-0.0417362271632061,102.7699966430664
90,NVDA,132.0,0.6486486486486487,0.7,2024-12-16,1012.7529504284826,True,-0.0883448673890183,132.0
91,CMI,366.9700012207031,0.5405405405405406,0.68,2024-12-16,368.0527050123095,False,-0.0884022993837355,366.9700012207031
92,BAX,29.420000076293945,0.8108108108108109,0.5,2024-12-16,34.712577075380324,True,-0.045515717158442,29.420000076293945
93,ADP,295.57000732421875,0.7567567567567568,0.75,2024-12-17,303.90762561111893,True,-0.0284424166582335,295.57000732421875
94,PAYX,140.27999877929688,0.7837837837837838,0.72,2024-12-17,144.58129654046684,True,-0.0651384557984556,140.27999877929688
95,CNI,102.9499969482422,0.7837837837837838,0.6666666666666666,2024-12-17,108.63900068935789,True,-0.0417362271632061,102.9499969482422
96,JCI,81.8499984741211,0.5675675675675675,0.5454545454545454,2024-12-17,82.8593261427855,True,-0.056679673580653,81.8499984741211
97,BAX,29.63999938964844,0.7567567567567568,0.4166666666666667,2024-12-17,34.74557039981765,True,-0.045515717158442,29.63999938964844
98,AMD,125.0199966430664,0.7027027027027027,0.2,2024-12-17,140.91666120595016,True,-0.0650273147601422,125.0199966430664
99,XLI,132.44000244140625,0.75,0.88,2024-12-18,142.0348595814373,True,-0.0252578023075152,132.44000244140625
100,SBUX,89.9000015258789,0.7291666666666666,0.8518518518518519,2024-12-18,99.16804521875557,True,-0.0484731273608682,89.9000015258789
101,CAT,363.8900146484375,0.75,0.85,2024-12-18,385.58624756736265,True,-0.0333268993026327,363.8900146484375
102,PRU,114.58999633789062,0.75,0.84,2024-12-18,125.64380406925886,True,-0.0284177326958428,114.58999633789062
103,XLRE,40.7599983215332,0.7916666666666666,0.8,2024-12-18,42.04490105009572,True,-0.0218076122050382,40.7599983215332
104,NSC,237.8000030517578,0.7708333333333334,0.7741935483870968,2024-12-18,255.1657117367002,True,-0.0399459950202129,237.8000030517578
105,TRN,34.970001220703125,0.6666666666666666,0.7692307692307693,2024-12-18,36.80283705592131,True,-0.04521928326918,34.970001220703125
106,XLF,47.630001068115234,0.6458333333333334,0.7586206896551724,2024-12-18,49.24101302441903,True,-0.0207468346939057,47.630001068115234
107,SUN,50.86000061035156,0.7916666666666666,0.7368421052631579,2024-12-18,53.81508166417719,True,-0.0380609405276359,50.86000061035156
108,XLU,74.88999938964844,0.75,0.7307692307692307,2024-12-18,79.95775730981444,True,-0.0208177280420474,74.88999938964844
109,ADBE,441.30999755859375,0.7708333333333334,0.7058823529411765,2024-12-18,478.2327176981491,True,-0.043924870365196,441.30999755859375
110,JCI,78.81999969482422,0.6458333333333334,0.7,2024-12-18,82.48869947655089,True,-0.056679673580653,78.81999969482422
111,XLE,84.05000305175781,0.7291666666666666,0.6923076923076923,2024-12-18,92.50176901411862,True,-0.0333717085725859,84.05000305175781
112,QSR,65.94999694824219,0.6875,0.6363636363636364,2024-12-18,71.74220594326279,True,-0.0387399376859909,65.94999694824219
113,UNP,224.5399932861328,0.6666666666666666,0.6363636363636364,2024-12-18,234.72568752880105,True,-0.0306342491723136,224.5399932861328
114,AFG,134.63999938964844,0.625,0.5652173913043478,2024-12-18,140.73630756076886,True,-0.0392421593729281,134.63999938964844
115,CNI,101.4000015258789,0.7708333333333334,0.5454545454545454,2024-12-18,105.42865750558671,True,-0.0417362271632061,101.4000015258789
116,AMD,121.41000366210938,0.6458333333333334,0.4,2024-12-18,147.18522145064946,True,-0.0650273147601422,121.41000366210938
117,XLV,137.32000732421875,0.6875,0.3076923076923077,2024-12-18,145.74979906573256,True,-0.0171679720081581,137.32000732421875
118,CPB,41.65999984741211,0.7291666666666666,0.25,2024-12-18,45.22589500049215,True,-0.0302969164709121,41.65999984741211
119,BAX,28.90999984741211,0.6875,0.1538461538461538,2024-12-18,33.24193695216484,True,-0.045515717158442,28.90999984741211
120,NSC,230.6000061035156,0.7291666666666666,0.8636363636363636,2024-12-19,247.6251431609159,True,-0.0399459950202129,230.6000061035156
121,BFIN,12.390000343322754,0.8125,0.8611111111111112,2024-12-19,13.262083804728633,True,-0.0738831298377565,12.390000343322754
122,EA,147.88999938964844,0.7083333333333334,0.8181818181818182,2024-12-19,155.56676211506516,True,-0.0308266998869828,147.88999938964844
123,XLI,132.27000427246094,0.6875,0.8076923076923077,2024-12-19,138.6871299158035,True,-0.0252578023075152,132.27000427246094
124,SBUX,88.76000213623047,0.6458333333333334,0.7931034482758621,2024-12-19,98.07483570252867,True,-0.0484731273608682,88.76000213623047
125,TRN,35.380001068115234,0.6875,0.7857142857142857,2024-12-19,37.155190252662855,True,-0.04521928326918,35.380001068115234
126,CAT,360.3699951171875,0.7291666666666666,0.76,2024-12-19,374.1142960370533,True,-0.0333268993026327,360.3699951171875
127,QSR,65.5199966430664,0.75,0.7391304347826086,2024-12-19,70.57969060627562,True,-0.0387399376859909,65.5199966430664
128,SUN,51.06999969482422,0.7916666666666666,0.7368421052631579,2024-12-19,54.0533615951423,True,-0.0380609405276359,51.06999969482422
129,XLE,83.31999969482422,0.75,0.7307692307692307,2024-12-19,93.06076846281144,True,-0.0333717085725859,83.31999969482422
130,PRU,115.47000122070312,0.6875,0.72,2024-12-19,128.12898400972895,True,-0.0284177326958428,115.47000122070312
131,XLU,75.2300033569336,0.6666666666666666,0.6818181818181818,2024-12-19,83.54897412943357,True,-0.0208177280420474,75.2300033569336
132,XLRE,40.060001373291016,0.6875,0.6363636363636364,2024-12-19,42.1918997478358,True,-0.0218076122050382,40.060001373291016
133,UNP,223.1499938964844,0.6666666666666666,0.6153846153846154,2024-12-19,244.1819965377004,True,-0.0306342491723136,223.1499938964844
134,SYY,76.55000305175781,0.6458333333333334,0.6071428571428571,2024-12-19,77.64080157728401,True,-0.0412627937776758,76.55000305175781
135,AFG,136.4600067138672,0.6458333333333334,0.6,2024-12-19,140.50378945686057,True,-0.0392421593729281,136.4600067138672
136,XLB,84.52999877929688,0.6875,0.6,2024-12-19,96.73829690601062,True,-0.0239621697383655,84.52999877929688
137,ADBE,437.3900146484375,0.6666666666666666,0.5263157894736842,2024-12-19,494.9212508077352,True,-0.043924870365196,437.3900146484375
138,KO,62.45000076293945,0.6875,0.3529411764705882,2024-12-19,64.64482973584607,True,-0.0214779252906056,62.45000076293945
139,AMD,118.87999725341795,0.5625,0.2631578947368421,2024-12-19,146.60593558263002,True,-0.0650273147601422,118.87999725341795
140,CPB,41.58000183105469,0.6875,0.2307692307692307,2024-12-19,46.97988186666353,True,-0.0302969164709121,41.58000183105469
141,BAX,28.89999961853028,0.6666666666666666,0.1428571428571428,2024-12-19,32.0820961128762,True,-0.045515717158442,28.89999961853028
142,XLRE,40.790000915527344,0.8541666666666666,0.9285714285714286,2024-12-20,42.95218399453408,True,-0.0218076122050382,40.790000915527344
143,HPE,21.61000061035156,0.7291666666666666,0.84,2024-12-20,22.07339605715815,True,-0.0663402377205297,21.61000061035156
144,DDOG,149.4600067138672,0.6458333333333334,0.8333333333333334,2024-12-20,156.8390087918925,True,-0.0668106300151502,149.4600067138672
145,SBUX,87.97000122070312,0.6458333333333334,0.8260869565217391,2024-12-20,108.97328780775776,True,-0.0484731273608682,87.97000122070312
146,PRU,117.83000183105467,0.7291666666666666,0.8181818181818182,2024-12-20,124.26651086544224,True,-0.0302526799106513,117.83000183105467
147,XLI,133.82000732421875,0.75,0.8148148148148148,2024-12-20,140.99909167622403,True,-0.0252578023075152,133.82000732421875
148,XLF,48.5099983215332,0.7083333333333334,0.8076923076923077,2024-12-20,50.545215895273024,True,-0.0207468346939057,48.5099983215332
149,CAT,366.0400085449219,0.7291666666666666,0.7916666666666666,2024-12-20,403.7950012984474,True,-0.0333268993026327,366.0400085449219
150,TRN,35.7599983215332,0.7291666666666666,0.7857142857142857,2024-12-20,36.19829616721802,True,-0.04521928326918,35.7599983215332
151,EA,147.8000030517578,0.6875,0.78125,2024-12-20,150.45458272440848,True,-0.0308266998869828,147.8000030517578
152,CMI,351.3800048828125,0.6875,0.78125,2024-12-20,376.5075777208713,True,-0.0884022993837355,351.3800048828125
153,SUN,51.08000183105469,0.8125,0.7777777777777778,2024-12-20,53.44322034000075,True,-0.0380609405276359,51.08000183105469
154,QSR,66.7699966430664,0.75,0.7391304347826086,2024-12-20,69.89560565118211,True,-0.0387399376859909,66.7699966430664
155,XLE,84.13999938964844,0.6875,0.6666666666666666,2024-12-20,92.99238472915964,True,-0.0333717085725859,84.13999938964844
156,XLU,76.43000030517578,0.6666666666666666,0.6666666666666666,2024-12-20,80.88771100938253,True,-0.0231593497672064,76.43000030517578
157,NSC,234.1499938964844,0.5625,0.6521739130434783,2024-12-20,264.9321562331815,True,-0.0399459950202129,234.1499938964844
158,PG,168.05999755859375,0.7083333333333334,0.6190476190476191,2024-12-20,171.86611375016523,True,-0.0230587092476847,168.05999755859375
159,CNI,101.16999816894533,0.7083333333333334,0.4166666666666667,2024-12-20,110.1962835427131,True,-0.0417362271632061,101.16999816894533
160,KO,62.54999923706055,0.6666666666666666,0.35,2024-12-20,64.84990722130979,True,-0.0214779252906056,62.54999923706055
161,XLV,138.0,0.625,0.2857142857142857,2024-12-20,140.8164736400856,True,-0.0171679720081581,138.0
162,BAX,29.5,0.7083333333333334,0.2666666666666666,2024-12-20,35.3297651245758,True,-0.045515717158442,29.5
163,CPB,41.5,0.6041666666666666,0.1764705882352941,2024-12-20,46.89013397291787,True,-0.0302969164709121,41.5
164,XLI,133.1199951171875,0.75,0.875,2024-12-23,140.1942410959836,True,-0.0252578023075152,133.1199951171875
165,EA,147.3000030517578,0.7708333333333334,0.84375,2024-12-23,160.39500663455442,True,-0.0308266998869828,147.3000030517578
166,CAT,365.3900146484375,0.7708333333333334,0.8260869565217391,2024-12-23,396.04382473392246,True,-0.0333268993026327,365.3900146484375
167,AXS,89.86000061035156,0.7291666666666666,0.8181818181818182,2024-12-23,93.03830674296827,True,-0.0393673046015852,89.86000061035156
168,CTBI,54.18999862670898,0.8125,0.8125,2024-12-23,55.69494273716581,True,-0.1264628316502367,54.18999862670898
169,XLP,78.91999816894531,0.8333333333333334,0.8125,2024-12-23,80.8751786578621,True,-0.0124859538734539,78.91999816894531
170,HPE,21.81999969482422,0.6875,0.8076923076923077,2024-12-23,22.33561710464449,True,-0.0663402377205297,21.81999969482422
171,BFIN,12.5,0.7291666666666666,0.8064516129032258,2024-12-23,12.923812648491875,True,-0.0738831298377565,12.5
172,SBUX,87.44000244140625,0.6458333333333334,0.7777777777777778,2024-12-23,98.88060428164438,True,-0.0484731273608682,87.44000244140625
173,PRU,118.55999755859376,0.7083333333333334,0.7727272727272727,2024-12-23,123.4791040717856,True,-0.0302526799106513,118.55999755859376
174,SUN,51.47999954223633,0.7916666666666666,0.7619047619047619,2024-12-23,53.77136689029202,True,-0.0380609405276359,51.47999954223633
175,ADP,294.1499938964844,0.75,0.7575757575757576,2024-12-23,302688.8874733323,True,-0.0284424166582335,294.1499938964844
176,XLF,48.41999816894531,0.6875,0.7419354838709677,2024-12-23,49.28312533345808,True,-0.0207468346939057,48.41999816894531
177,NSC,235.7700042724609,0.7291666666666666,0.7419354838709677,2024-12-23,249.7999257939462,True,-0.0399459950202129,235.7700042724609
178,TRN,35.16999816894531,0.6875,0.7407407407407407,2024-12-23,36.19265798972196,True,-0.04521928326918,35.16999816894531
179,DDOG,147.4600067138672,0.6041666666666666,0.7222222222222222,2024-12-23,149.5434643439631,True,-0.0668106300151502,147.4600067138672
180,UNP,227.1300048828125,0.7083333333333334,0.7142857142857143,2024-12-23,236.79986089955617,True,-0.0306342491723136,227.1300048828125
181,JCI,80.30999755859375,0.6875,0.7,2024-12-23,81.62916440889083,True,-0.056679673580653,80.30999755859375
182,XLU,76.05999755859375,0.7291666666666666,0.6956521739130435,2024-12-23,80.63732952983533,True,-0.0231593497672064,76.05999755859375
183,QSR,66.19999694824219,0.7708333333333334,0.6818181818181818,2024-12-23,70.97809567332276,True,-0.0387399376859909,66.19999694824219
184,SYY,76.88999938964844,0.7291666666666666,0.6551724137931034,2024-12-23,78.26838857592142,True,-0.0412627937776758,76.88999938964844
185,XLRE,40.540000915527344,0.7083333333333334,0.6111111111111112,2024-12-23,44.4112993234668,True,-0.0218076122050382,40.540000915527344
186,XLE,83.93000030517578,0.625,0.6071428571428571,2024-12-23,92.8989603054827,True,-0.0333717085725859,83.93000030517578
187,CNI,102.47000122070312,0.7291666666666666,0.5,2024-12-23,108.47388434871148,True,-0.0417362271632061,102.47000122070312
188,KO,62.380001068115234,0.75,0.4705882352941176,2024-12-23,66.71871234317838,True,-0.0214779252906056,62.380001068115234
189,XLB,85.06999969482422,0.625,0.4166666666666667,2024-12-23,96.41340628896316,True,-0.0239621697383655,85.06999969482422
190,XLV,138.75,0.625,0.25,2024-12-23,143.56415673175826,True,-0.0171679720081581,138.75
191,AMD,124.5999984741211,0.6041666666666666,0.25,2024-12-23,152.2416401531129,True,-0.0650273147601422,124.5999984741211
192,BAX,29.18000030517578,0.75,0.2307692307692307,2024-12-23,34.53729070626604,True,-0.045515717158442,29.18000030517578
193,CPB,41.41999816894531,0.6875,0.2142857142857142,2024-12-23,43.7078555295764,True,-0.0302969164709121,41.41999816894531
194,ARCC,21.75,0.7916666666666666,0.8928571428571429,2024-12-24,38148.16024697187,True,-0.019551733945504,21.75
195,NVDA,140.22000122070312,0.7708333333333334,0.8846153846153846,2024-12-24,145.14608346504878,True,-0.0883448673890183,140.22000122070312
196,EA,149.17999267578125,0.7291666666666666,0.8666666666666667,2024-12-24,149.79730085235968,False,-0.0308266998869828,149.17999267578125
197,CTBI,54.56999969482422,0.8125,0.8571428571428571,2024-12-24,56.55252412000006,True,-0.1264628316502367,54.56999969482422
198,TRN,35.83000183105469,0.7916666666666666,0.8214285714285714,2024-12-24,37.68558827472258,True,-0.04521928326918,35.83000183105469
199,CAT,367.5700073242188,0.7291666666666666,0.8,2024-12-24,383.1373914668232,True,-0.0333268993026327,367.5700073242188
200,SBUX,89.91000366210938,0.625,0.7692307692307693,2024-12-24,95.12194468774476,True,-0.0484731273608682,89.91000366210938
201,CMI,353.8500061035156,0.6041666666666666,0.7096774193548387,2024-12-24,361.76745272509686,True,-0.0884022993837355,353.8500061035156
202,PAYX,141.38999938964844,0.7083333333333334,0.7096774193548387,2024-12-24,143.44645713190292,True,-0.0651384557984556,141.38999938964844
203,JCI,80.98999786376953,0.7291666666666666,0.6896551724137931,2024-12-24,82.07456328429006,True,-0.056679673580653,80.98999786376953
204,NSC,237.9199981689453,0.5833333333333334,0.6538461538461539,2024-12-24,260.48147805590884,True,-0.0399459950202129,237.9199981689453
205,SUN,51.9900016784668,0.6875,0.6538461538461539,2024-12-24,53.38988241312386,True,-0.0380609405276359,51.9900016784668
206,UNP,229.75,0.6666666666666666,0.6111111111111112,2024-12-24,237.8683243609876,True,-0.0306342491723136,229.75
207,PRU,119.26000213623048,0.5625,0.6,2024-12-24,123.86420762730998,True,-0.0302526799106513,119.26000213623048
208,XLE,84.63999938964844,0.625,0.6,2024-12-24,93.00849663646056,True,-0.0333717085725859,84.63999938964844
209,QSR,65.63999938964844,0.7083333333333334,0.5882352941176471,2024-12-24,70.81467150118682,True,-0.0387399376859909,65.63999938964844
210,CNI,102.9000015258789,0.7708333333333334,0.5555555555555556,2024-12-24,107.58111450433265,True,-0.0417362271632061,102.9000015258789
211,XLRE,40.810001373291016,0.6875,0.5555555555555556,2024-12-24,42.247589024775394,True,-0.0218076122050382,40.810001373291016
212,XLU,76.4800033569336,0.5833333333333334,0.5,2024-12-24,79.9001108184582,True,-0.0231593497672064,76.4800033569336
213,KO,62.84000015258789,0.7291666666666666,0.4210526315789473,2024-12-24,64.65059509136064,True,-0.0214779252906056,62.84000015258789
214,BAX,29.07999992370605,0.7916666666666666,0.3333333333333333,2024-12-24,36.01081572282129,True,-0.045515717158442,29.07999992370605
215,CPB,41.63999938964844,0.7291666666666666,0.3076923076923077,2024-12-24,46.05209572822385,True,-0.0302969164709121,41.63999938964844
